,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
Zr3O,1.5756304234367493,1.9086822052394188,1.3727185345509378,1.7388683651941763,1.9182461482424003,1.7966745352686462,1.3642977428736003,1.4639022547925504,1.363579128765169,1.9170248164607124,1.3769753754006209,1.5887852640347262,1.4790590521981175,1.3687499552692615,1.4398306601818873,1.3879517707482871,1.4073412698438994,1.4225059487026726,1.5591131881004359,1.56123009422617,0.0,1.449377603181382,1.4533362101559526,0.10905918591842982,1.653670501610751,1.469676364767316,1.5548361180987442,1.4579010585639691,0.08419502683213596,1.4174084634668664
Zr2O,2.0191760340114984,2.393082528453778,1.6604434047849512,2.136169642968975,2.4177260730890255,2.2193650589626155,1.6476652762827941,1.7714123888047812,1.6522292286999343,2.464144370989178,1.3947909236551697,1.8777930580880289,1.7564943727370552,1.315197625738245,1.4598164722762328,1.5197617451447358,1.42991681017097,1.4675623689414976,1.8560582865159583,1.8414644253626014,1.449377603181382,0.0,1.6679577131324788,1.471199326218488,1.4452572344223762,1.450723922435475,1.7180364469563343,1.6266588656520566,1.4651566947175036,1.4880642273726157
ZrO2,1.421120541941952,1.6836651268961105,1.5523393126698992,1.5667990933487679,1.7568452455520838,1.6515878543310716,1.304996337466215,1.4858013192253117,1.305666658151539,1.7246798848286233,1.6871374032460924,1.4422901339573746,1.4211847532256867,1.4687901049694239,1.4554414864086163,1.4674353565340017,1.4090624236368587,1.5055454878844934,1.523330420699298,1.5139530999130466,1.4533362101559526,1.6679577131324788,0.0,1.4418386193109798,1.4282229694981854,1.022214971207999,1.305153709065015,0.37845973881210093,1.4433170968967897,1.3526496962004997
Zr3O,1.5635899339930015,1.8931107598636843,1.364793247481418,1.7265220353404902,1.8993477553766112,1.78588211647661,1.3548759849001395,1.4546694548821137,1.354122554351894,1.9004736047887485,1.3868796672519401,1.573683664121125,1.4666927239042122,1.3732461573584651,1.4379291596694337,1.3865430168682045,1.4038761042205459,1.4244483176097669,1.5480076117946124,1.5534597713785034,0.10905918591842982,1.471199326218488,1.4418386193109798,0.0,1.671335949936055,1.4776540304164394,1.554012346833174,1.449873882638331,0.049393362535395384,1.4178908314220537
ZrO2,2.179378724374072,2.710857744856775,1.9439695762780014,2.40613118896925,2.767758134012039,2.5044456584531973,1.7817091545983457,2.0534512237215257,1.7837688437471564,2.7908597890819418,1.5677860966823411,2.055735664746478,2.0199719140141434,1.5331972714071627,1.6704731586167565,1.6473327474945123,1.4925046359489997,1.7997117301309722,2.1557310151587044,2.1101062531350836,1.653670501610751,1.4452572344223762,1.4282229694981854,1.671335949936055,0.0,0.9204699211796185,1.8999033668971332,1.3622985932758114,1.6655416984821165,1.688470174075192
ZrO2,1.7908311401079267,2.1682561123881436,1.6568795102606952,1.9432506792708077,2.2417508618663327,2.0752717664013702,1.512219300185637,1.7119321911061698,1.5141317823050553,2.2612214146391536,1.5178656813379119,1.700928729226466,1.7250193571556274,1.4947123519922483,1.5958221307734042,1.5335226495590686,1.4295427579803104,1.6375702690841987,1.8570962647652054,1.758254520719023,1.469676364767316,1.450723922435475,1.022214971207999,1.4776540304164394,0.9204699211796185,0.0,1.5694241237893967,0.8871972311964116,1.4750836533236822,1.4437414425192374
ZrO2,1.4783559554511831,1.6936081836469103,1.469107441871922,1.5807934832034234,1.6745448401754321,1.518194579074555,1.4839840645259343,1.4315298018974965,1.4851832727602252,1.6898193498206355,1.7100389217184997,1.4145593659240026,1.4424367457453777,1.571467386174202,1.5060638495596679,1.55295306912255,1.4882723416327708,1.5029389570436353,1.432827617686474,1.3326916338824166,1.5548361180987442,1.7180364469563343,1.305153709065015,1.554012346833174,1.8999033668971332,1.5694241237893967,0.0,1.349348335494592,1.5548888916720136,1.3638118839010855
ZrO2,1.4660844021863204,1.7239970706897694,1.551131435221541,1.596048561427473,1.7995931153236666,1.7035243847339876,1.3061236175388384,1.511209906362036,1.309240014865015,1.7739770452221266,1.624938147442824,1.4768789442587624,1.4343196379156076,1.483491189880581,1.4843597112564628,1.4663168030273304,1.407975356988869,1.5394677171017632,1.5735537318458854,1.5148959879519939,1.4579010585639691,1.6266588656520566,0.37845973881210093,1.449873882638331,1.3622985932758114,0.8871972311964116,1.349348335494592,0.0,1.4496855772609367,1.3549862296940522
Zr3O,1.5658165935087933,1.8952863413268384,1.3684142742947876,1.7296108801987429,1.904784123950447,1.787415553334124,1.3544935483329272,1.4563547742896352,1.3538050799831463,1.905634091156397,1.3861046591630621,1.5787417734861717,1.4714477256858756,1.3699896180700386,1.4381582470355023,1.385295865587839,1.4057240679537448,1.423264068620001,1.5517978482462165,1.55737522368135,0.08419502683213596,1.4651566947175036,1.4433170968967897,0.049393362535395384,1.6655416984821165,1.4750836533236822,1.5548888916720136,1.4496855772609367,0.0,1.4218953969558363
ZrO2,1.4675013223564606,1.7719919329128917,1.3619633440503691,1.5914593841989702,1.7709883044820942,1.6842795956097545,1.3435693943737366,1.5232768218184165,1.342333897223271,1.7935647067038945,1.5433486192092938,1.3866318240215858,1.5541368564576938,1.5146942954010798,1.5253523000010387,1.4025722794410491,1.449568448935651,1.5429963530252726,1.4006731763393554,1.4544512815024795,1.4174084634668664,1.4880642273726157,1.3526496962004997,1.4178908314220537,1.688470174075192,1.4437414425192374,1.3638118839010855,1.3549862296940522,1.4218953969558363,0.0
