,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
Zr3O,0.4596922951537555,0.5074328627535768,0.4379707385225887,0.5292660464318076,0.5069656446506737,0.5250025772301277,0.44305671907797806,0.45134966597714493,0.4427342404051633,0.48054879245440235,0.4213068323590913,0.5573215526864332,0.45644649135101667,0.4659772039414489,0.5181171110811784,0.48038819970073177,0.49520022352234,0.5055635778371123,0.48657921594410863,0.5126441370966571,1.1102230246251565e-16,0.45859473487983765,0.516951992869315,0.0028565599382975315,0.5125528345939764,0.5034467381538149,0.5449064369685697,0.5269438821171533,0.0017056083937051492,0.49583225368354905
Zr2O,0.5396746016008751,0.5067558760308387,0.4864579700026448,0.536017726796689,0.5193030704509036,0.5248111620968287,0.5061433593990426,0.46103702558092685,0.5104082105241174,0.5314256383714324,0.4856021216953467,0.5812091709915603,0.434490227104113,0.38950736895249227,0.45841383620873516,0.5282201836836078,0.44189547451498484,0.4622123973901374,0.46061080891713235,0.4976673880578803,0.45859473487983765,1.1102230246251565e-16,0.5596420663065012,0.4686276832126215,0.5002897200756862,0.5219024883555384,0.4700418694203608,0.5538710963997031,0.46566559368060556,0.43660357162509483
ZrO2,0.4211133923115291,0.4451404344185364,0.5967887819057669,0.48298336362343924,0.5007621929789495,0.5102738661090355,0.4239869345815763,0.5187546041370759,0.42447293399122676,0.4533023976068742,0.5964906007636891,0.4933580381879888,0.4681580619827115,0.5151927150848618,0.5212589390806899,0.5184441370164184,0.486313744912323,0.5588827882755687,0.5235904916039833,0.5322987912746199,0.516951992869315,0.5596420663065012,1.1102230246251565e-16,0.510805473456233,0.22866555796294996,0.17127378364055357,0.40726154968649175,0.03434689185902051,0.5113583208416548,0.45684741177221294
Zr3O,0.45944092565718564,0.5087004020127717,0.43642591896645294,0.5298078841624189,0.5052394368196114,0.5281689792553217,0.4397952578027964,0.451025244779925,0.43944005825557614,0.48170918873349505,0.4229135267962965,0.5513357395682978,0.4539936983113055,0.4678641355542286,0.5169359035764268,0.47852904726516027,0.4927509261667849,0.5072075160342894,0.48577854288198785,0.513500800123097,0.002856559938297587,0.46862768321262144,0.510805473456233,0.0,0.5173883732032598,0.5049815313183592,0.5495684416583144,0.5224429563315334,0.0006029281593570301,0.4978010433110626
ZrO2,0.4128731556669249,0.4505937756120048,0.5634000970571382,0.4994511451446554,0.5052655730203183,0.48005847508422766,0.45704731373036855,0.4988959027222751,0.4596275404000666,0.47666815716129723,0.583613893461348,0.5341811427658589,0.4458922852940774,0.4576869568744034,0.5135584243503794,0.5372002549670118,0.38127828182957546,0.6225761788499962,0.4976803498224369,0.5201805892772806,0.5125528345939764,0.5002897200756862,0.22866555796294996,0.5173883732032598,0.0,0.16594162730592238,0.4265456432576834,0.22638227259554883,0.5150022935995208,0.46059146142829055
ZrO2,0.4239443909740826,0.4126400326904675,0.5420853568560723,0.45865096518967313,0.47886975591831826,0.5032899215051144,0.45225840547495133,0.48770154805390503,0.4541114241655057,0.46204109915744834,0.5746297660083522,0.4978520473522849,0.4877798482785325,0.5386931354795432,0.5943791336982732,0.5637563519673552,0.47239098572955307,0.626698168107881,0.5519492783510214,0.5054688972110046,0.5034467381538149,0.5219024883555384,0.17127378364055357,0.5049815313183592,0.16594162730592243,2.220446049250313e-16,0.4175299613774651,0.12907859336303484,0.5041734207071739,0.4461272525089429
ZrO2,0.5239363943604551,0.5841950798880542,0.5359490760936172,0.5765112659231272,0.5631768890321404,0.5031262840399991,0.5420740106688082,0.5102957204206832,0.5428611272125483,0.5628518974931064,0.49413572469826084,0.49959511058351586,0.5172756246291651,0.5302450723598927,0.5144510747771857,0.5243233489756165,0.49674911396207777,0.5135968999265753,0.5033681111047631,0.4399058972336021,0.5449064369685697,0.4700418694203608,0.40726154968649175,0.5495684416583144,0.4265456432576834,0.4175299613774651,5.551115123125783e-17,0.42452270266769343,0.548970867599018,0.4388272196707667
ZrO2,0.42878844659715143,0.43307046408987393,0.5885726242909975,0.47482332717450537,0.49158460096531953,0.5175005990865467,0.41994547582578634,0.5220481685147687,0.4220752203788234,0.4472423861909896,0.5706847348064781,0.504375034926174,0.46100363851933834,0.5366050759954949,0.548078797268096,0.5270373048735564,0.4918312012892239,0.5900040388580319,0.542143477793344,0.5156532609528623,0.5269438821171533,0.5538710963997031,0.03434689185902051,0.5224429563315334,0.22638227259554877,0.12907859336303484,0.42452270266769343,0.0,0.5219986221799585,0.45889866728038275
Zr3O,0.45894992699529275,0.5068490389616388,0.4379699295077891,0.529744901421504,0.5064398744295298,0.52642094864407,0.4387841491978878,0.4507023622669917,0.43847614275579105,0.4824926072044298,0.423685290834955,0.5538831879340467,0.45587547886427365,0.4659448549914443,0.5170757499827413,0.47790269391044093,0.49407292013064924,0.5063220914508504,0.48681797754840644,0.5148733787426114,0.0017056083937051492,0.46566559368060556,0.5113583208416548,0.0006029281593570301,0.5150022935995208,0.5041734207071739,0.548970867599018,0.5219986221799585,0.0,0.5002658554813444
ZrO2,0.4387067799836232,0.4914960315664806,0.45360713999691193,0.4822949922082422,0.4827157272125038,0.5141976887506984,0.4466771216101822,0.5369948915220053,0.4459235105520581,0.4821302370710827,0.4975222267593007,0.44497098558960124,0.5565461158098591,0.5566557713594789,0.5773151032835498,0.47839064416248644,0.5196768981687718,0.591230124999417,0.4208103327204945,0.4770347664911463,0.49583225368354905,0.43660357162509483,0.45684741177221294,0.4978010433110626,0.46059146142829055,0.4461272525089429,0.43882721967076677,0.45889866728038275,0.5002658554813444,0.0
